Raman Shift (cm⁻¹),Importância
3268.0,9.128895008312623e-06
3276.0,9.123899311038379e-06
2363.0,9.121253593167452e-06
3342.0,9.08058983367209e-06
3166.0,9.069806109242829e-06
3329.0,9.061430358628036e-06
3422.0,9.04319181544818e-06
1594.0,9.002570323587132e-06
3252.0,8.999320464559597e-06
3364.0,8.986048112939612e-06
2488.0,8.967171600850295e-06
1964.0,8.958815819303786e-06
2214.0,8.943641909689264e-06
3049.0,8.934232337412323e-06
3193.0,8.908608326186018e-06
2579.0,8.905367851251592e-06
3423.0,8.860305828643228e-06
756.0,8.859363522530453e-06
835.0,8.8592697730639e-06
3197.0,8.855651083117232e-06
2124.0,8.849005421378002e-06
3167.0,8.827548356600018e-06
2120.0,8.816282853419558e-06
2325.0,8.813462867746862e-06
1979.0,8.807987826677328e-06
3296.0,8.807154777873885e-06
2440.0,8.804662963560384e-06
2319.0,8.795061764936764e-06
2284.0,8.786151767888462e-06
371.0,8.7843559449123e-06
838.0,8.782762719418156e-06
2618.0,8.770922158625923e-06
2115.0,8.765341306238598e-06
1581.0,8.747756275598342e-06
2955.0,8.747473641035138e-06
1576.0,8.747342612697865e-06
3241.0,8.746242923390685e-06
3266.0,8.735006892056855e-06
2005.0,8.733671927383748e-06
2261.0,8.7320648053684e-06
3018.0,8.731891586860674e-06
2317.0,8.728631877883203e-06
2166.0,8.717055975423581e-06
2283.0,8.702232669634917e-06
1770.0,8.700628314403017e-06
2242.0,8.697069130645867e-06
2623.0,8.694301908807128e-06
3377.0,8.68204592827649e-06
3243.0,8.681348611711752e-06
3413.0,8.675743373486808e-06
1968.0,8.672316942402493e-06
2494.0,8.667629898717731e-06
2009.0,8.650974945255548e-06
1745.0,8.649482754752106e-06
3198.0,8.635197354909532e-06
3372.0,8.634078092767827e-06
3031.0,8.607760530972737e-06
1978.0,8.607664432132495e-06
2123.0,8.60518685165646e-06
2163.0,8.59220837876461e-06
3327.0,8.582914267971115e-06
3381.0,8.582452203547448e-06
2960.0,8.576516310433181e-06
1569.0,8.575081649877328e-06
2959.0,8.562387984577917e-06
1595.0,8.55513846199146e-06
2619.0,8.553737818717404e-06
3267.0,8.543397332064512e-06
2424.0,8.539744760229312e-06
1969.0,8.539173335477254e-06
2436.0,8.539060717029084e-06
2371.0,8.529503845278093e-06
2963.0,8.521877037150061e-06
1749.0,8.513228575567702e-06
257.0,8.500804088677754e-06
1977.0,8.49009194791779e-06
515.0,8.47530656194918e-06
2127.0,8.467408789028244e-06
2379.0,8.463326644899644e-06
2080.0,8.457807880113136e-06
518.0,8.456742758523638e-06
2045.0,8.454391434944875e-06
2554.0,8.432274172051886e-06
2211.0,8.431112084613361e-06
1781.0,8.428558996258605e-06
3169.0,8.424917443167908e-06
1236.0,8.420977323722972e-06
981.0,8.417995663083435e-06
2624.0,8.41112928850655e-06
2508.0,8.406323688954938e-06
1577.0,8.405425925521008e-06
3231.0,8.403058707395301e-06
1980.0,8.401202537886964e-06
2133.0,8.39492772603525e-06
2519.0,8.387549108965323e-06
3260.0,8.384724098367258e-06
2961.0,8.381927516478637e-06
1499.0,8.373825299722914e-06
3406.0,8.359019509038503e-06
2544.0,8.356771876942092e-06
2084.0,8.350629453033372e-06
2432.0,8.307140538977212e-06
607.0,8.301393507714092e-06
3033.0,8.297640835456456e-06
2590.0,8.295007736576343e-06
2285.0,8.277130472331624e-06
2962.0,8.26817597972808e-06
2128.0,8.267795667258018e-06
2457.0,8.25420701879651e-06
1578.0,8.252466043765936e-06
3378.0,8.250645183408442e-06
1118.0,8.246978260946544e-06
2016.0,8.232214064888081e-06
2182.0,8.230091190287772e-06
1963.0,8.228939495329518e-06
2178.0,8.224151039977356e-06
2958.0,8.195668930673464e-06
2144.0,8.193907510848691e-06
1786.0,8.18825619458808e-06
1580.0,8.185787639540634e-06
2129.0,8.173616968241956e-06
2523.0,8.163763420302995e-06
2580.0,8.145227357930479e-06
1596.0,8.138606439278271e-06
3380.0,8.091178245062086e-06
2956.0,8.08386732789711e-06
2081.0,8.06287627242583e-06
2448.0,8.06027945646446e-06
3227.0,8.053795877378188e-06
1803.0,8.049913144095093e-06
1112.0,8.036473564871378e-06
3379.0,8.021448780958816e-06
2291.0,8.00357525554718e-06
974.0,8.001417009280588e-06
2282.0,7.999895865749666e-06
2058.0,7.993383157014171e-06
2648.0,7.984332392957629e-06
1579.0,7.981484321883946e-06
2066.0,7.978879290405927e-06
2447.0,7.97794621790983e-06
1607.0,7.97230518892733e-06
2025.0,7.969386230478441e-06
2116.0,7.961814369566152e-06
2122.0,7.950511059244018e-06
2474.0,7.949017156215926e-06
2364.0,7.948395444053217e-06
3330.0,7.904548190827436e-06
2324.0,7.884632406246652e-06
2275.0,7.883625326233786e-06
2390.0,7.882523308911473e-06
3288.0,7.873933752413295e-06
359.0,7.873605784194286e-06
3270.0,7.87219789995782e-06
3376.0,7.86813487003157e-06
1597.0,7.864517800996262e-06
258.0,7.861877760057084e-06
2176.0,7.858542521943478e-06
3174.0,7.850493570438656e-06
3371.0,7.84510667875924e-06
778.0,7.83926574918031e-06
3019.0,7.839190633249831e-06
435.0,7.832754524908452e-06
516.0,7.832385731660896e-06
602.0,7.816455860597164e-06
1048.0,7.809032924360574e-06
2150.0,7.792691508119544e-06
3228.0,7.7739335891164e-06
269.0,7.772665177748904e-06
2177.0,7.766524039737727e-06
2011.0,7.765066659412881e-06
1049.0,7.764952959123468e-06
2222.0,7.758812455963338e-06
1245.0,7.747187059002188e-06
2290.0,7.74221308559622e-06
2316.0,7.733397097472873e-06
2435.0,7.72548897773402e-06
2389.0,7.698362313572319e-06
1598.0,7.689917336907172e-06
2175.0,7.688572637009698e-06
1780.0,7.66870141370722e-06
757.0,7.653528768382388e-06
3299.0,7.6484340923061e-06
2320.0,7.638711034042568e-06
2433.0,7.6243151613425345e-06
2010.0,7.586969696527387e-06
3405.0,7.586010409992462e-06
3375.0,7.580406992070192e-06
2957.0,7.579507654668454e-06
2292.0,7.563555919472162e-06
2012.0,7.563011003773451e-06
1237.0,7.5628293871977185e-06
1962.0,7.557979333644942e-06
2603.0,7.557332002325111e-06
1989.0,7.550050159575015e-06
3331.0,7.532090010609773e-06
1771.0,7.524123477884428e-06
1990.0,7.518211782429459e-06
2496.0,7.51701988282377e-06
3404.0,7.516967040418142e-06
3034.0,7.5158179455477934e-06
1774.0,7.503834987964356e-06
517.0,7.484921010590278e-06
2276.0,7.484760177421303e-06
1773.0,7.48424239594796e-06
2149.0,7.481482916137521e-06
2136.0,7.472613245097268e-06
2434.0,7.471809620961997e-06
1981.0,7.4711567667004105e-06
2553.0,7.45682071977123e-06
1775.0,7.455458734170733e-06
2203.0,7.449956011322499e-06
1599.0,7.44773115104534e-06
2151.0,7.4331337974986895e-06
1772.0,7.421072014759863e-06
2515.0,7.418266625658525e-06
2208.0,7.4153573640827984e-06
3030.0,7.413819342965714e-06
259.0,7.413068564989076e-06
2464.0,7.40758595128009e-06
3297.0,7.4055566784172176e-06
1776.0,7.399272021427823e-06
2202.0,7.398496378015601e-06
2286.0,7.378878727288742e-06
2079.0,7.369405867872343e-06
980.0,7.3593983592093136e-06
2514.0,7.342689705728925e-06
1117.0,7.329975530184386e-06
1995.0,7.310675700483376e-06
268.0,7.283481686434755e-06
1777.0,7.273178190721072e-06
1568.0,7.253436438909801e-06
1779.0,7.252506045107578e-06
3251.0,7.248183168873207e-06
3020.0,7.242935357406108e-06
2262.0,7.230117313603053e-06
2051.0,7.211369417462343e-06
370.0,7.205689529163058e-06
1988.0,7.204096471713397e-06
1991.0,7.1654613829427664e-06
1550.0,7.145841193649122e-06
2238.0,7.1305389403806515e-06
2491.0,7.128747560365579e-06
2013.0,7.126277873891883e-06
2532.0,7.111098725059088e-06
2423.0,7.102256321404376e-06
260.0,7.092605929646591e-06
2650.0,7.089900360331011e-06
2441.0,7.080476465174751e-06
1961.0,7.07446302130927e-06
3029.0,7.067583309712777e-06
1802.0,7.067315074305364e-06
3022.0,7.009505829035944e-06
2121.0,7.006329224752477e-06
436.0,7.005037333460129e-06
2289.0,7.001370210924485e-06
2581.0,6.994881451338388e-06
3216.0,6.990046820434496e-06
1748.0,6.9847916135411435e-06
2274.0,6.976629641097225e-06
1600.0,6.9657636785641375e-06
1778.0,6.9527724106403826e-06
2201.0,6.920587119952607e-06
2067.0,6.918021648477533e-06
2524.0,6.899324501546614e-06
3370.0,6.887059778498583e-06
267.0,6.881408476854132e-06
1113.0,6.872913070083431e-06
3038.0,6.867917735378356e-06
2526.0,6.867879093647426e-06
261.0,6.85560704696495e-06
777.0,6.84820119457919e-06
2391.0,6.808786721664821e-06
2471.0,6.800868048325008e-06
1492.0,6.797758679718105e-06
2281.0,6.7914112642081525e-06
3021.0,6.776171871933475e-06
3275.0,6.767415186003304e-06
2499.0,6.764209553578519e-06
1116.0,6.7631477517122e-06
3253.0,6.758237491611934e-06
2473.0,6.741971352006278e-06
1992.0,6.728967720124518e-06
2134.0,6.714499514407881e-06
2472.0,6.698802055912067e-06
2502.0,6.690902325169343e-06
2148.0,6.685964110670975e-06
2525.0,6.685122293591274e-06
262.0,6.668015890276791e-06
2545.0,6.65017142137949e-06
3035.0,6.6485762297992165e-06
3369.0,6.636211882927267e-06
2293.0,6.632993523087811e-06
2204.0,6.630322685241034e-06
2470.0,6.621874498170848e-06
2513.0,6.620019909363748e-06
2588.0,6.618663611087224e-06
1238.0,6.616360684620436e-06
3023.0,6.613024569494858e-06
2152.0,6.612291661634033e-06
2323.0,6.605118578666651e-06
1987.0,6.599768609939428e-06
2446.0,6.594481069463891e-06
3271.0,6.593384169895765e-06
758.0,6.589823708138586e-06
2145.0,6.589621029860989e-06
2500.0,6.5869125885478905e-06
2287.0,6.581591868572738e-06
266.0,6.578865319057184e-06
2014.0,6.542105556811404e-06
2082.0,6.5130586076305625e-06
263.0,6.50059281901967e-06
2607.0,6.476175731485065e-06
2272.0,6.475583131899242e-06
3403.0,6.475391722373501e-06
2509.0,6.469584842153749e-06
1498.0,6.468013852135748e-06
1115.0,6.449094307959917e-06
1993.0,6.440025191638566e-06
2288.0,6.4321804125575625e-06
2380.0,6.4233794309183475e-06
2302.0,6.4223531786351365e-06
2083.0,6.414536968689223e-06
2239.0,6.4064687573874715e-06
369.0,6.390485469583294e-06
2388.0,6.3735782752196555e-06
265.0,6.36897137526175e-06
2407.0,6.3503742935222695e-06
2321.0,6.3480208596703355e-06
1982.0,6.334307489079753e-06
1994.0,6.330221212219512e-06
3028.0,6.329524833166191e-06
2370.0,6.3293988745514395e-06
2174.0,6.324990076418191e-06
264.0,6.323058235879606e-06
2273.0,6.313692926628518e-06
360.0,6.307527539208235e-06
1114.0,6.2909373749138135e-06
2527.0,6.273926604169823e-06
3254.0,6.271750670972936e-06
2552.0,6.271059791792319e-06
979.0,6.2610681165630355e-06
776.0,6.2506047661931934e-06
2469.0,6.2503614573807275e-06
2365.0,6.240366614912201e-06
2271.0,6.2365328149597164e-06
2449.0,6.215523684459679e-06
2003.0,6.212315995337196e-06
3242.0,6.2099400862075345e-06
2582.0,6.199830377187124e-06
2200.0,6.162721188490485e-06
2408.0,6.161011388530218e-06
2465.0,6.137588753759705e-06
2322.0,6.136313996439995e-06
975.0,6.1295364406108314e-06
2068.0,6.122707545672574e-06
1601.0,6.099833432983837e-06
2516.0,6.06854018796227e-06
1567.0,6.050638436285097e-06
2315.0,6.046202891459114e-06
2223.0,6.035564004751336e-06
2162.0,6.012731644532622e-06
1801.0,5.982672012580471e-06
2310.0,5.956266425074487e-06
368.0,5.944715535486147e-06
2147.0,5.942023037583843e-06
606.0,5.94199202339903e-06
603.0,5.928342763761266e-06
2277.0,5.921672324263054e-06
2468.0,5.9188605143226305e-06
2422.0,5.918628803581337e-06
1986.0,5.914662632826071e-06
2406.0,5.90897575012518e-06
1746.0,5.906346260797691e-06
3332.0,5.898546451995163e-06
1244.0,5.895937486513147e-06
775.0,5.893233260888111e-06
2183.0,5.8885395200136404e-06
2442.0,5.875644896974531e-06
2489.0,5.871673789634887e-06
2015.0,5.846623539029127e-06
1790.0,5.833231290832852e-06
2026.0,5.8311212109965694e-06
2233.0,5.818557718032502e-06
2146.0,5.8122354691257495e-06
3036.0,5.7892683817760695e-06
2270.0,5.774210239863949e-06
3027.0,5.767856096187487e-06
2153.0,5.7401855506881524e-06
1787.0,5.731712680940248e-06
2490.0,5.725904860348148e-06
759.0,5.723118663747764e-06
2512.0,5.708241547749845e-06
367.0,5.679320381245055e-06
774.0,5.648863774824269e-06
2493.0,5.630617490277991e-06
1239.0,5.6132006111113515e-06
2237.0,5.6014250317815405e-06
1747.0,5.56109797575581e-06
2044.0,5.531086767486644e-06
2294.0,5.529819802885166e-06
2467.0,5.528621948178933e-06
1606.0,5.5266597264212055e-06
366.0,5.501534881958849e-06
3024.0,5.498691561625818e-06
3026.0,5.494431671750296e-06
837.0,5.486401214394911e-06
2452.0,5.47649099435341e-06
3037.0,5.470031847133498e-06
2170.0,5.451644132890817e-06
773.0,5.4479013986770844e-06
1983.0,5.444898057047278e-06
2498.0,5.4264971077148325e-06
2280.0,5.424831553597657e-06
3025.0,5.3979977740996666e-06
2649.0,5.392707972551432e-06
365.0,5.361156138768838e-06
1558.0,5.358135838900483e-06
1985.0,5.340656987234258e-06
361.0,5.331217662023478e-06
2156.0,5.3296637198163926e-06
2157.0,5.316709375719366e-06
2235.0,5.299706699451896e-06
1497.0,5.2967311079992625e-06
2234.0,5.293357749085811e-06
2445.0,5.291974224767867e-06
1791.0,5.284769230187962e-06
2057.0,5.282524948948302e-06
2405.0,5.2680049760693005e-06
772.0,5.263210126420034e-06
1557.0,5.248056306631505e-06
2269.0,5.247831792174045e-06
364.0,5.223682900648579e-06
1566.0,5.222044198167001e-06
2154.0,5.204524215738235e-06
2443.0,5.199576613019216e-06
2546.0,5.199075146781388e-06
2604.0,5.192627102461618e-06
2199.0,5.164036431654963e-06
2518.0,5.155646184230039e-06
2155.0,5.145218541079145e-06
2409.0,5.138624541601305e-06
2069.0,5.138253451095104e-06
1984.0,5.113348456747463e-06
2078.0,5.113042770204353e-06
2421.0,5.109596373745035e-06
2263.0,5.1089984014232515e-06
2451.0,5.101843593776342e-06
760.0,5.084219009100012e-06
771.0,5.078619764844845e-06
978.0,5.060741351693385e-06
3229.0,5.055580154611248e-06
363.0,5.05352674643446e-06
2466.0,4.952794274378422e-06
2453.0,4.9342425719110615e-06
2444.0,4.893841234176373e-06
2167.0,4.889206973962489e-06
770.0,4.874339870492267e-06
2135.0,4.835489119286645e-06
2236.0,4.8264109210486775e-06
2392.0,4.822851671982828e-06
2158.0,4.819233344434812e-06
3298.0,4.815072866798641e-06
2369.0,4.8100719808574e-06
2042.0,4.8019532408814e-06
362.0,4.798209872666428e-06
3230.0,4.788002617369432e-06
1559.0,4.76606099920672e-06
3401.0,4.758186712834905e-06
1800.0,4.757518054991378e-06
2551.0,4.74368611762497e-06
3402.0,4.735492111202389e-06
1602.0,4.726475804372247e-06
2301.0,4.721577396470071e-06
2381.0,4.713207720681768e-06
1556.0,4.712981284062124e-06
2501.0,4.707461208971113e-06
2188.0,4.701064008184513e-06
1789.0,4.698000588602622e-06
1240.0,4.675308967473888e-06
2511.0,4.661184884424272e-06
761.0,4.654540137161404e-06
2492.0,4.651374357397219e-06
836.0,4.645992281616881e-06
1243.0,4.637771337998206e-06
2168.0,4.6356969117725684e-06
769.0,4.635511098616322e-06
1242.0,4.617571588742703e-06
2070.0,4.601357921208434e-06
1241.0,4.600603592346043e-06
2043.0,4.586170617693183e-06
2169.0,4.58320121065024e-06
2528.0,4.578669518979478e-06
2314.0,4.562253933259623e-06
2366.0,4.560181332001761e-06
2071.0,4.5527483604127055e-06
2404.0,4.551412454147002e-06
2268.0,4.546484603619463e-06
2004.0,4.502982106408092e-06
1565.0,4.480958862349325e-06
2041.0,4.476125429178431e-06
2497.0,4.467848775815026e-06
2420.0,4.423612592473904e-06
1551.0,4.41680715312e-06
2295.0,4.413805045939803e-06
2205.0,4.40624495289014e-06
2279.0,4.404084810997092e-06
2171.0,4.392628812877791e-06
2232.0,4.386437734194492e-06
2241.0,4.3823205344283705e-06
762.0,4.369794810993749e-06
768.0,4.3645118167162595e-06
2196.0,4.355932008249209e-06
2052.0,4.348969513799984e-06
2212.0,4.341734335889912e-06
2197.0,4.338558216524161e-06
2606.0,4.3372947932124494e-06
2228.0,4.335839795237089e-06
2189.0,4.33169169309449e-06
2195.0,4.322162240962235e-06
2187.0,4.315962360717396e-06
2229.0,4.286057665541116e-06
2198.0,4.2654579117883255e-06
2173.0,4.242608547318216e-06
2224.0,4.2292328123536575e-06
2072.0,4.223865176343075e-06
2194.0,4.210840101367519e-06
1493.0,4.208669476492002e-06
2510.0,4.205701358134774e-06
2387.0,4.196912920257316e-06
1555.0,4.178324240208416e-06
976.0,4.15210106405684e-06
763.0,4.150911423676309e-06
2161.0,4.1065881123247735e-06
2053.0,4.095322485257919e-06
767.0,4.078976179035675e-06
2297.0,4.077381752366276e-06
2036.0,4.062694030729351e-06
2278.0,4.032108187507397e-06
2450.0,4.007136505553039e-06
2159.0,4.004543154354419e-06
2191.0,4.004264354006746e-06
2419.0,4.0032080112869015e-06
2190.0,3.986406071634241e-06
2037.0,3.9804027347946186e-06
2589.0,3.963973004312763e-06
2296.0,3.962118124379455e-06
2172.0,3.957171423516227e-06
764.0,3.9544585970618195e-06
2193.0,3.953625770462555e-06
2035.0,3.9320488483652744e-06
2192.0,3.925778308150929e-06
2605.0,3.911553240054588e-06
2382.0,3.9095672360913135e-06
2403.0,3.901234529455105e-06
2547.0,3.888477381127156e-06
2040.0,3.870659456631681e-06
2368.0,3.870401181317845e-06
604.0,3.868475829705835e-06
2231.0,3.856340374047392e-06
2456.0,3.831829670365699e-06
1496.0,3.829606895543794e-06
2054.0,3.818668878267887e-06
766.0,3.7984361861683094e-06
2038.0,3.765621352358202e-06
2531.0,3.7621088982056806e-06
765.0,3.755422957203764e-06
977.0,3.752928898586033e-06
1560.0,3.7364006684933804e-06
2300.0,3.7304669619201455e-06
2298.0,3.6959114165028504e-06
2367.0,3.6905938907178366e-06
2073.0,3.6873383247287058e-06
1792.0,3.6665860825436333e-06
2207.0,3.6662728794553153e-06
2410.0,3.6647046070483776e-06
2400.0,3.649385437438063e-06
2383.0,3.6420669989891703e-06
2418.0,3.6175578450140554e-06
2313.0,3.600981817046479e-06
2454.0,3.595763872051054e-06
2034.0,3.5771332571277434e-06
2517.0,3.5750810198512704e-06
1564.0,3.5684714323173514e-06
2039.0,3.5596077098235978e-06
2402.0,3.5515385744096727e-06
2160.0,3.517562101197047e-06
2240.0,3.484767067699307e-06
2549.0,3.481606609511622e-06
2055.0,3.479689697139646e-06
1554.0,3.4697107943419294e-06
2299.0,3.4690995374732363e-06
2267.0,3.4656629575751963e-06
605.0,3.4545643617506488e-06
1799.0,3.434000573013782e-06
2027.0,3.3862491349586977e-06
2230.0,3.3851518623669744e-06
2056.0,3.3755955131972355e-06
1788.0,3.239532616950977e-06
2401.0,3.151255568141428e-06
2225.0,3.1364841794001408e-06
2264.0,3.1247125626731917e-06
2184.0,3.1167872381804083e-06
2399.0,3.100379281263744e-06
2074.0,3.098498476109604e-06
1605.0,3.0724612702169536e-06
2213.0,3.0513920982882975e-06
2033.0,3.0404140381183072e-06
2186.0,3.0101736348808713e-06
2412.0,2.9422047267544336e-06
2550.0,2.9335205835532923e-06
2413.0,2.928549907951355e-06
2384.0,2.9226183800821253e-06
2227.0,2.8966524282689156e-06
1561.0,2.82311066396997e-06
2417.0,2.8044355455487743e-06
2484.0,2.7981915964846034e-06
2312.0,2.78900839232334e-06
1553.0,2.7878955862976007e-06
2226.0,2.775890037774543e-06
1603.0,2.7665043430848556e-06
2393.0,2.7512608151116805e-06
1604.0,2.748839651120231e-06
1563.0,2.7365813499346286e-06
2548.0,2.7227463736688585e-06
2077.0,2.695629017974258e-06
2075.0,2.6464501427145745e-06
2411.0,2.6422340498890225e-06
2529.0,2.6353739701889896e-06
2206.0,2.6192693726205117e-06
2076.0,2.562368159324906e-06
2185.0,2.5445382572692905e-06
1793.0,2.5353622286540197e-06
2414.0,2.51877923590361e-06
1795.0,2.5181807765872937e-06
1552.0,2.5083416085386964e-06
1794.0,2.4518589776842454e-06
1562.0,2.449901989710067e-06
2032.0,2.4456122112466516e-06
2028.0,2.186394569457003e-06
2311.0,2.1720606677809335e-06
2266.0,2.13401857150662e-06
1495.0,2.110387284419946e-06
1798.0,2.0770608150570543e-06
2031.0,1.993081592062923e-06
2029.0,1.9899644993365085e-06
2398.0,1.9854169292455434e-06
2265.0,1.972487410738761e-06
2455.0,1.878996472579769e-06
2415.0,1.8581625325821724e-06
1796.0,1.8525785577258343e-06
2030.0,1.8477658726564683e-06
2385.0,1.7330883956096553e-06
1494.0,1.726028354847294e-06
2416.0,1.6488882837591234e-06
2386.0,1.5013916670542087e-06
2530.0,1.4974329779956202e-06
2394.0,1.3423845234957488e-06
1797.0,9.159848816631399e-07
2397.0,8.478681412294417e-07
2395.0,6.517588094943152e-07
2396.0,3.073553937107032e-07
