"MDS1","MDS2","LESIONS","ROI","BRCA"
2.98576859554552,3.39526614796297,"Inv Cancer","Stroma","WT"
-21.1271041332565,2.15405023991465,"Inv Cancer","Epithelial","WT"
-21.1750526902961,3.62881712317906,"Inv Cancer","Epithelial","WT"
7.54163543123184,-6.9023057422087,"STIC.C","Epithelial","WT"
-3.17656306139432,-4.26559814462965,"STIC.C","Epithelial","WT"
-9.32188294218795,3.56599959229921,"STIC.C","Epithelial","WT"
-9.62425664115981,2.30260827200975,"STIC.C","Epithelial","WT"
-4.0097978724621,-0.674467720161387,"STIC.C","Epithelial","WT"
-2.10821197254752,3.16784687549261,"Cancer (Floating)","Epithelial","WT"
-6.86709753396801,5.4111488362681,"STIC.C","Epithelial","WT"
-10.3121358168742,7.46235324825345,"STIC.C","Epithelial","WT"
-7.48753181187428,8.78998285073578,"Cancer (Floating)","Epithelial","WT"
5.8144850622449,-5.96354442561088,"FT.C","Epithelial","WT"
5.2365398487064,-4.11939042040682,"FT.C","Epithelial","WT"
5.55507667419569,-6.1196046875008,"FT.C","Epithelial","WT"
-2.04828217392632,1.79412960386336,"Inv Cancer","Stroma","WT"
-5.9699724464197,-0.0747693171357253,"Inv Cancer","Stroma","WT"
3.17858988388138,0.475352845758266,"Inv Cancer","Stroma","WT"
-3.24486987760074,0.0682668328441526,"STIC.C","Epithelial","BRCA2"
-5.02713130603742,-1.20339615165129,"STIC.C","Epithelial","BRCA2"
7.61277033980168,-8.47177812137274,"STIC.C","Stroma","BRCA2"
6.59358921201633,-6.50193754803777,"STIC.C","Stroma","BRCA2"
15.1885246053967,-6.3742950190148,"STIC.C","Stroma","BRCA2"
-5.15168323879772,-0.430314635586337,"STIC.C","Epithelial","BRCA2"
-2.33500987681128,-0.863250482800906,"STIC.C","Epithelial","BRCA2"
8.16852269672539,-4.75608641302115,"STIC.C","Stroma","BRCA2"
12.3276694399834,-4.98543796885571,"STIC.C","Stroma","BRCA2"
10.3887681839265,-0.938299971546722,"STIC.C","Stroma","BRCA2"
-4.52128887077058,0.28250900478097,"STIC.C","Epithelial","BRCA2"
3.94320869676188,-7.47125923995809,"p53 Signature.C","Epithelial","BRCA2"
7.24301221559091,-1.54478027330032,"p53 Signature.C","Epithelial","BRCA2"
20.7397333174005,-4.51726681711586,"p53 Signature.C","Stroma","BRCA2"
5.53006411548359,-4.72091403104014,"p53 Signature.C","Epithelial","BRCA2"
23.4100985671748,1.77328038383488,"p53 Signature.C","Stroma","BRCA2"
5.80042935592277,-1.29750730535279,"p53 Signature.C","Epithelial","BRCA2"
12.7443833015807,-4.42622488569971,"p53 Signature.C","Stroma","BRCA2"
10.1500170304953,-0.0643533776965542,"p53 Signature.C","Epithelial","BRCA2"
33.6840948078515,18.0156436340818,"p53 Signature.C","Stroma","BRCA2"
11.8859463192092,-0.685087294441035,"p53 Signature.C","Epithelial","BRCA2"
-15.3298789310937,-5.23073887693269,"STIC.C","Epithelial","BRCA2"
0.351354796211019,-5.16096818054625,"STIC.C","Stroma","BRCA2"
-20.4278818253183,-4.195438447154,"Inv Cancer","Epithelial","BRCA2"
-6.91711715099554,-4.0678919586575,"Inv Cancer","Stroma","BRCA2"
-21.2544862817398,-4.74516179331896,"Inv Cancer","Epithelial","BRCA2"
-15.3405753670405,-5.19493824019957,"STIC.C","Epithelial","BRCA2"
-5.69786418222596,0.342055313089942,"Inv Cancer","Epithelial","BRCA1 VUS"
-12.124836258094,-1.77086641439368,"Inv Cancer","Epithelial","BRCA1 VUS"
-8.60802130322132,0.143317933381833,"STIC.C","Epithelial","BRCA1 VUS"
7.25371422513462,-4.83724505316823,"STIC.C","Stroma","BRCA1 VUS"
-6.45788921262388,1.51335717884344,"STIC.C","Epithelial","BRCA1 VUS"
8.9725260890844,-2.8755523616944,"STIC.C","Stroma","BRCA1 VUS"
-8.51885272259812,-0.583816270517008,"STIC.C","Epithelial","BRCA1 VUS"
9.60319129100617,-3.85652070027073,"STIC.C","Stroma","BRCA1 VUS"
0.108067693786703,-0.132391284162441,"Inv Cancer","Epithelial","BRCA1 VUS"
16.9533644091618,-0.967306305818351,"Inv Cancer","Stroma","BRCA1 VUS"
-1.45934133332655,-0.863968099294261,"Inv Cancer","Epithelial","BRCA1 VUS"
16.4081576281053,0.123907585615628,"Inv Cancer","Stroma","BRCA1 VUS"
-10.0754042742829,1.11854288122378,"STIC.C","Epithelial","BRCA1 VUS"
-4.52480502151148,2.58054300430468,"STIC.C","Epithelial","BRCA1 VUS"
6.21807038000553,-8.13933716996105,"Incidental FT","Epithelial","BRCA2"
23.499064144491,-2.12398127287292,"Incidental FT","Stroma","BRCA2"
-2.7343470081752,-10.6144523071348,"Incidental p53sig","Epithelial","BRCA2"
7.86662755457766,-8.91600739817512,"Incidental p53sig","Stroma","BRCA2"
-4.2790133501087,-8.79278985972291,"Incidental p53sig","Epithelial","BRCA2"
10.4349270136315,-9.42760677990796,"Incidental p53sig","Stroma","BRCA2"
1.55647431087972,-5.1617951718011,"Incidental p53sig","Epithelial","BRCA2"
12.3925024190338,-6.35146895188153,"Incidental p53sig","Stroma","BRCA2"
-2.5790891840595,-11.0415942394533,"Incidental FT","Epithelial","BRCA1"
7.73279917722446,-8.1395493439103,"Incidental FT","Stroma","BRCA1"
-1.00238469449063,-7.3970149990883,"Incidental FT","Epithelial","BRCA1"
18.7136446657537,-1.53862585840495,"Incidental FT","Stroma","BRCA1"
-5.80604195140521,-7.6972638389351,"Incidental p53sig","Epithelial","BRCA1"
-3.33781178054329,-8.34624814044118,"Incidental p53sig","Epithelial","BRCA1"
-2.42480898292645,-9.26674485868563,"Incidental p53sig","Epithelial","BRCA1"
-8.83726662506188,-16.004227430997,"Incidental p53sig","Epithelial","BRCA1"
15.2855434315723,-3.40504266006947,"Incidental p53sig","Stroma","BRCA1"
21.5791304832167,21.897128053576,"Incidental p53sig","Epithelial","BRCA1"
-5.04449168109919,-10.1437131625354,"Incidental FT","Epithelial","BRCA1"
-4.73252681758725,-10.2535938929678,"Incidental FT","Epithelial","BRCA1"
-4.62144417392792,-9.51469479106153,"Incidental FT","Epithelial","BRCA1"
-4.33898065145438,-8.11835950311346,"Incidental FT","Epithelial","BRCA1"
4.08120010709055,-11.1477635985935,"Incidental p53sig","Epithelial","BRCA2"
30.7616945252602,21.7895114021271,"Incidental p53sig","Stroma","BRCA2"
6.63536588480051,-6.01618899081384,"Incidental p53sig","Epithelial","BRCA2"
4.15953943471675,-2.82430802068564,"Incidental FT","Epithelial","BRCA2"
-6.05130792308341,-12.1099207039305,"Incidental p53sig","Epithelial","BRCA2"
-8.44375367890837,-11.5840457676948,"Incidental p53sig","Epithelial","BRCA2"
-1.75250269539574,-8.33022026451925,"Incidental p53sig","Epithelial","BRCA2"
19.7368399128739,-0.12159625283449,"Incidental p53sig","Stroma","BRCA2"
5.15718045419528,-5.88943928634835,"Incidental FT","Epithelial","BRCA2"
26.8833677854576,-7.00538387204555,"Incidental FT","Stroma","BRCA2"
17.4742268193226,-10.5461917632759,"Incidental FT","Stroma","BRCA2"
6.40705006179576,-5.18634683742517,"Incidental FT","Epithelial","BRCA2"
24.9370081042368,2.66531550208967,"Incidental FT","Stroma","BRCA2"
1.17008261912056,-2.0008327229803,"Incidental p53sig","Epithelial","BRCA2"
3.47525923229253,-2.99686208248157,"Incidental p53sig","Epithelial","BRCA2"
3.04875805174273,-8.44575871485609,"Incidental p53sig","Epithelial","BRCA2"
-2.53005592401067,-10.9976244160849,"Incidental p53sig","Epithelial","BRCA2"
4.68978767028678,-3.29222653982638,"Incidental p53sig","Stroma","BRCA2"
32.3894235177367,18.2333161023986,"Incidental p53sig","Stroma","BRCA2"
31.2235879348318,17.851924182788,"Incidental p53sig","Stroma","BRCA2"
12.9078094640537,-0.517486112931821,"Incidental p53sig","Epithelial","BRCA2"
10.8069750506296,-2.53891761530412,"Incidental p53sig","Epithelial","BRCA2"
8.81439007137878,-1.42448537290741,"Incidental STIC","Epithelial","BRCA1"
18.2428343760177,-2.12056490051576,"Incidental STIC","Stroma","BRCA1"
-1.55639990461892,-2.90926355573416,"Incidental STIC","Epithelial","BRCA1"
19.2411216094288,-4.04279295842595,"Incidental STIC","Stroma","BRCA1"
-6.62145540532835,-1.11077568289134,"Incidental STIC","Epithelial","BRCA1"
17.7504767674227,-0.632856237845497,"Incidental STIC","Stroma","BRCA1"
-4.6638683419341,0.578985712448509,"Incidental STIC","Epithelial","BRCA1"
13.2104494425158,-0.475233993170178,"Incidental STIC","Stroma","BRCA1"
-6.81921003835423,-0.971491906386477,"Incidental STIC","Epithelial","BRCA1"
11.676565096646,-8.11477054712846,"Incidental STIC","Stroma","BRCA1"
-5.61988459919391,-4.74296074876615,"Incidental STIC","Epithelial","BRCA1"
19.2414583128834,-10.2934968765125,"Incidental STIC","Stroma","BRCA1"
17.4380029611669,4.0312128557553,"Incidental FT","Epithelial","BRCA1"
28.987529907043,-2.78490564601658,"Incidental FT","Stroma","BRCA1"
20.1977954478191,2.12502414327878,"Incidental FT","Epithelial","BRCA1"
28.6406547111356,-3.26447982385927,"Incidental FT","Stroma","BRCA1"
10.9432474439113,-9.84975470620589,"Incidental Fimbriae","Epithelial","BRCA1"
22.3788622818221,-2.64045491498486,"Incidental Fimbriae","Stroma","BRCA1"
25.7642404156799,-6.49287297203889,"Incidental Fimbriae","Stroma","BRCA1"
-13.920944268963,-6.3778380435116,"Incidental STIC","Epithelial","WT"
8.4014669601638,-3.27860404090646,"Incidental STIC","Stroma","WT"
-11.3122649656892,-4.91948659656106,"Incidental STIC","Epithelial","WT"
-9.46509987876409,-5.68376991014736,"Incidental STIC","Epithelial","WT"
-11.4820026370472,-10.4165997261267,"Incidental Fimbriae","Epithelial","WT"
9.16391566851774,-9.24711936752533,"Incidental Fimbriae","Stroma","WT"
-10.9811868731626,-13.09346869625,"Incidental Fimbriae","Epithelial","WT"
-10.7732970558739,-12.4402907402467,"Incidental Fimbriae","Epithelial","WT"
15.8008809043706,-5.16701506174617,"Incidental Fimbriae","Stroma","WT"
-9.66431506047051,-2.51879668923293,"Incidental STIC","Epithelial","WT"
10.8733037393191,-7.61399980328792,"Incidental STIC","Stroma","WT"
-3.65944664529481,-4.10790602847919,"Incidental STIC","Epithelial","WT"
14.5984269099999,-7.87795107962544,"Incidental STIC","Stroma","WT"
-0.537142378984158,-4.56873349103527,"Incidental STIC","Epithelial","WT"
17.660924099482,-5.33595057418311,"Incidental STIC","Stroma","WT"
1.92898267302108,-9.2190010651059,"Incidental STIC","Epithelial","WT"
4.26075477040507,-2.77948969670308,"Incidental STIC","Epithelial","WT"
23.9562229334176,-5.49034714767657,"Incidental STIC","Stroma","WT"
1.88161304663402,-6.70689651102857,"Incidental Fimbriae","Epithelial","WT"
13.0312540593213,-5.23474801815809,"Incidental Fimbriae","Stroma","WT"
-2.18915106030635,-7.29942755467962,"Incidental Fimbriae","Epithelial","WT"
10.7279496535283,-7.16708513456088,"Incidental Fimbriae","Stroma","WT"
-3.642442657323,-12.7243996917719,"Incidental FT","Epithelial","WT"
21.3074905634005,-5.68799566955146,"Incidental FT","Stroma","WT"
-7.46055708325004,-15.1450210665728,"Incidental FT","Epithelial","WT"
10.2661292099656,-15.417890550167,"Incidental FT","Stroma","WT"
-7.56796438044985,-13.1036524160671,"Incidental FT","Epithelial","WT"
14.4691783393753,-11.7013438928777,"Incidental FT","Stroma","WT"
-2.5539851628425,-0.0518123354279423,"Incidental STIC","Epithelial","BRCA1"
14.5742023653728,0.421205182164127,"Incidental STIC","Stroma","BRCA1"
-5.69209475331362,-4.49283741119274,"Incidental Fimbriae","Epithelial","BRCA1"
-10.2942761474772,-9.39071362429117,"Incidental Fimbriae","Epithelial","BRCA1"
12.8483024370659,-8.03081259656165,"Incidental STIC","Stroma","BRCA1"
-0.927608456783384,-7.8894525116766,"Incidental Fimbriae","Epithelial","BRCA1"
16.1881019838279,-0.775656525734254,"Incidental Fimbriae","Stroma","BRCA1"
0.014849825270642,-8.24667752181029,"Incidental Fimbriae","Epithelial","BRCA1"
18.9147698100981,0.0452576916664112,"Incidental Fimbriae","Stroma","BRCA1"
-1.67319731979652,-7.93973320462687,"Incidental Fimbriae","Epithelial","BRCA1"
0.315078067761264,-6.30222820098963,"Incidental Fimbriae","Stroma","BRCA1"
16.8416053555183,-2.26012681129282,"Incidental Fimbriae","Epithelial","BRCA1"
20.0615026037063,-0.121798206707068,"Incidental Fimbriae","Stroma","BRCA1"
3.06135519586068,-10.7887503000642,"Incidental Fimbriae","Epithelial","BRCA1"
20.7067785538473,-2.83846334762022,"Incidental Fimbriae","Stroma","BRCA1"
1.83870215017058,-10.1750726816071,"Incidental Fimbriae","Epithelial","BRCA1"
17.7653992699824,-3.31719737145085,"Incidental Fimbriae","Stroma","BRCA1"
-3.28365782925303,-10.5258305491922,"Incidental FT","Epithelial","BRCA1"
9.33000230264343,-10.4693195962545,"Incidental FT","Stroma","BRCA1"
-0.606783701987356,-5.84075805400496,"Incidental FT","Epithelial","BRCA1"
9.98731095128607,-5.40404209174457,"Incidental FT","Stroma","BRCA1"
0.223838796123666,-10.0176107645675,"Incidental FT","Epithelial","BRCA1"
15.6594113756392,-12.6817658613396,"Incidental FT","Stroma","BRCA1"
2.42345122553947,-4.63562177784427,"Incidental FT","Epithelial","BRCA1"
9.37840901864451,-7.77170651461989,"Incidental FT","Epithelial","BRCA1"
-3.30965517689364,-8.7006214998779,"Incidental FT","Stroma","BRCA1"
-3.91231697710381,-6.72618892909607,"Incidental p53sig","Epithelial","BRCA1"
7.77186781000246,-3.97844092494932,"Incidental p53sig","Stroma","BRCA1"
-14.2214918185766,-10.8094057543189,"Incidental FT","Epithelial","BRCA1"
-11.5556919675093,-7.61203032946579,"Incidental p53sig","Epithelial","BRCA1"
-2.45984433673087,-3.5680049735955,"Incidental FT","Epithelial","BRCA1"
21.0855941499145,-2.8031719881749,"Incidental FT","Stroma","BRCA1"
-11.895185101772,-7.13158596834274,"Incidental FT","Epithelial","BRCA1"
1.15311245053843,-7.29313003353061,"Incidental FT","Stroma","BRCA1"
5.74000767471626,0.615494300402402,"Incidental p53sig","Epithelial","BRCA1"
11.6675442221015,-1.24544444070363,"Incidental p53sig","Stroma","BRCA1"
8.075681982152,-4.9562061547295,"Incidental p53sig","Epithelial","BRCA2"
-2.45484052617495,-14.2000983463384,"Incidental p53sig","Epithelial","BRCA2"
24.5604403974953,22.3158556711758,"Incidental p53sig","Epithelial","BRCA2"
13.6687361191932,-12.2511113862948,"Incidental p53sig","Stroma","BRCA2"
13.6371181027599,1.44041903559644,"Incidental p53sig","Epithelial","BRCA2"
-2.4605433644611,-12.0961210841397,"Incidental p53sig","Epithelial","BRCA2"
-1.02068592468893,-7.31866632964023,"Incidental p53sig","Epithelial","BRCA2"
10.9105125293532,-9.99454746587258,"Incidental p53sig","Stroma","BRCA2"
1.30044987764409,-11.1530891773457,"Incidental FT","Epithelial","BRCA2"
14.4490574820587,-11.8074015021249,"Incidental FT","Stroma","BRCA2"
2.63645796580683,-8.70602741148829,"Incidental FT","Epithelial","BRCA2"
15.9679809097292,-3.80180067641202,"Incidental FT","Stroma","BRCA2"
-10.6392495052838,-11.8109606824126,"Incidental p53sig","Epithelial","BRCA1"
-12.8047024366477,-13.915335001188,"Incidental p53sig","Epithelial","BRCA1"
-13.6430615657727,-15.4068220852428,"Incidental p53sig","Epithelial","BRCA1"
-9.23603750124918,-14.3037305031134,"Incidental p53sig","Epithelial","BRCA1"
-11.6167958348531,-15.1493470313755,"Incidental p53sig","Epithelial","BRCA1"
-11.0913167847171,-12.3762676778926,"Incidental p53sig","Epithelial","BRCA1"
-11.1041380295759,-12.0286750336515,"Incidental p53sig","Epithelial","BRCA1"
-15.5849792520584,-16.4740636247265,"Incidental Fimbriae","Epithelial","BRCA1"
-19.1466446653121,-15.9985498762407,"Incidental Fimbriae","Epithelial","BRCA1"
22.6667848486031,24.5190995357715,"Incidental Fimbriae","Stroma","BRCA1"
-17.9146409304359,-16.0584141556094,"Incidental Fimbriae","Epithelial","BRCA1"
14.5194004352184,-0.102591869509778,"Incidental Fimbriae","Stroma","BRCA1"
-16.097452876486,-13.2596516617751,"Incidental p53sig","Epithelial","BRCA1"
-16.002058543912,-16.0762053427646,"Incidental p53sig","Epithelial","BRCA1"
-11.4154417926362,-12.8900465811749,"Incidental Fimbriae","Epithelial","BRCA1"
-10.1758166112846,-15.0210344023338,"Incidental Fimbriae","Epithelial","BRCA1"
-11.6926447105743,-14.6861282465379,"Incidental Fimbriae","Epithelial","BRCA1"
-12.2672698011306,-15.5910814987865,"Incidental Fimbriae","Epithelial","BRCA1"
-11.1212191872639,-11.6517462638735,"Incidental Fimbriae","Epithelial","BRCA1"
-2.73950823102535,-6.09211969008788,"Incidental Fimbriae","Stroma","BRCA1"
-13.3998868471593,-13.3151117241629,"Incidental Fimbriae","Epithelial","BRCA1"
-8.14548172993469,-5.81816660131226,"Incidental STIC","Epithelial","WT"
-6.34401484217683,-8.65483532689714,"Incidental STIC","Epithelial","WT"
-8.53056700625294,-6.31744096430573,"Incidental STIC","Epithelial","WT"
4.44604995403406,-1.02191186636451,"Incidental STIC","Stroma","WT"
10.3353215246449,-5.06546115169333,"Incidental STIC","Stroma","WT"
-1.70605630165242,-4.34545226561205,"Incidental FT","Epithelial","WT"
14.9722685947768,-0.84057405853155,"Incidental FT","Stroma","WT"
-7.27000814169546,-10.4691212868017,"Incidental Fimbriae","Epithelial","WT"
6.52057348750344,-5.80001576788122,"Incidental Fimbriae","Stroma","WT"
7.95241148208107,-8.77777556050272,"Incidental Fimbriae","Stroma","WT"
-2.31781352416907,-9.24528743105203,"Incidental Fimbriae","Epithelial","WT"
12.8870530498255,-11.4749811828625,"Incidental Fimbriae","Stroma","WT"
-3.33258015922849,-5.27623447493866,"Incidental FT","Epithelial","WT"
16.4431564702179,-2.90663037926291,"Incidental FT","Stroma","WT"
16.1214333376334,-1.26217554627872,"Inv Cancer","Epithelial","WT"
18.347159209958,-5.14171586484209,"Inv Cancer","Stroma","WT"
11.081151108652,-0.176305291952068,"Inv Cancer","Stroma","WT"
-2.94785159167476,-0.341160077262967,"Inv Cancer","Epithelial","WT"
-3.68448671686008,-1.54526455869773,"Inv Cancer","Epithelial","WT"
-3.24889341473273,3.66212741169701,"Inv Cancer","Epithelial","WT"
-2.34921866389168,1.0392672904178,"Inv Cancer","Epithelial","WT"
11.0304350726041,-8.65403380602497,"Inv Cancer","Stroma","WT"
14.3729560557173,-7.86836430684932,"Inv Cancer","Stroma","WT"
-0.583733466086009,-5.1088960584893,"Fimbriae.C","Epithelial","WT"
-1.03031206362183,-7.27430320220092,"Fimbriae.C","Epithelial","WT"
7.42993009286187,-0.795855143610623,"Fimbriae.C","Stroma","WT"
-2.07512486062887,-4.81047354991249,"FT.C","Epithelial","WT"
0.565797786533175,-5.49262150282073,"Incidental STIC","Epithelial","WT"
-8.07713267777785,0.403429468630912,"Incidental STIC","Epithelial","WT"
5.13659975284021,-5.0097231590357,"Incidental STIC","Stroma","WT"
-5.68070700641922,-3.62489749293621,"Incidental STIC","Epithelial","WT"
9.76557351201308,-3.97502797429073,"Incidental STIC","Stroma","WT"
-9.52390914222129,-0.704657110364748,"Incidental STIC","Epithelial","WT"
11.276509963145,-1.73363837092295,"Incidental STIC","Stroma","WT"
-11.7765848409702,-0.750436958482713,"Incidental STIC","Epithelial","WT"
-11.2963588363081,-3.01486538487702,"Incidental STIC","Epithelial","WT"
10.6662619314261,-4.2101049961004,"Incidental STIC","Stroma","WT"
-9.80675903963333,-1.25471713139173,"Incidental STIC","Epithelial","WT"
-11.1713292693302,-0.666765391466827,"Incidental STIC","Epithelial","WT"
-7.30139697190752,-3.31969741914011,"Incidental STIC","Epithelial","WT"
9.78463105415023,-3.17391610895155,"Incidental STIC","Stroma","WT"
3.27353177158037,-5.95939107033153,"Incidental Fimbriae","Epithelial","WT"
15.277717215273,-7.36257346722381,"Incidental Fimbriae","Stroma","WT"
-5.46353488028783,-11.5199114363827,"Incidental FT","Epithelial","WT"
2.9265320161442,-16.3363598573904,"Incidental FT","Epithelial","WT"
